origin,heard,identical,read,time_transcription
Maybe because youve got the keys?,maybe because you've got the keys,False,True,0.883207863997086
This is totally your fault!,the totally your fault,False,True,0.9529119959915988
My fault?! You threatened the judge!,my fault you draw,False,True,1.0653209510055603
"Well, you ripped the paper out of the court reporters machine!!",you pay for the court look for this bitch,False,True,1.5172769100026926
Phoebe!,,False,True,0.43147695700463373
Yeah?,,False,True,0.24042973399627954
Have you seen Chandler?!,the bc chandler,False,True,0.7563043539994396
No! Why?,now what,False,True,0.37835052200534847
The woman from the museum called and said that there was a cancellation and that we could move up our wedding and Chandler heard!,the woman from the museum called and said that there was a cancellation and that we can move up our wedding and chandler,False,True,1.3913117750053061
I know!,,False,True,0.25104226400435437
How bad is this?,how big is this,False,True,0.6087053619994549
"Well for the regular guy, its bad, but Chandler, Oh dear God!",well with a regular guy it's bad with chandler oh dear god,False,True,1.1508268239995232
I know! I know! And he totally freaked out and I cant find him anywhere!,when he totally freaked out and i can't find him anywhere,False,True,1.0672629719920224
What are you gonna do?,what is it,False,True,0.6704108069970971
"Well, Im never gonna listen to you again, thats for sure!",i'm never going to listen to you again that's for sure,False,True,0.9735777599998983
"""Yknow, harm can it do if you go and put your name down?""",do you put your name and,False,True,1.3929709539952455
Rachel said that!,the said that,False,True,0.8817666809918592
Well Rachels not here!,,False,True,0.3594491130061215
"Come on, come on.",,False,True,0.35667749200365506
"Damnit, damnit, damnit, damnit.",the hermit thurmond vehement this,False,True,1.3333064390026266
This is all your fault.,your fault,False,True,0.5547628400090616
"This is supposed to be, like, the greatest day of my life, y'know?",this is possibly like the is very of my wife,False,True,1.2483206629985943
"My son is being born, and I should be in there, you know, instead of stuck in a closet with you.",some as being born and entrepreneur where your own sort of stuck of the closet with you,False,True,1.8712853800097946
The woman I love is having a baby today. I've been waiting for this just as much as you have.,the woman i love is having a baby they have been waiting for this just as much as you have,False,True,1.3124429689924
"No no no, believe me.",believe we know one,False,True,0.5926457729947288
"No one has been waiting for this as much as I have, ok?",it's been wonderful it's as much as i have a,False,True,1.0978426410001703
And you know what the funny thing is?,and the you know the funny thing is,False,True,1.1267915859934874
"When this day is over, you get to go home with the baby, ok?",spring is over you get to go home with the baby okay,False,True,1.1354293529875576
Where does that leave me?,the way,False,True,0.5029118590027792
You get to be the baby's father.,you'll get to be the baby's father,False,True,1.0782358959986595
Everyone knows who you are.,one knows who you are,False,True,0.6028408590063918
Who am I?,i get this father's day there's mother's day,False,True,1.1204690010054037
"There's Mother's Day, there's Father's Day, there's no... Lesbian Lover Day.",there's no lesbian lover day,False,True,0.7690876299893716
Every day is Lesbian Lover Day.,very lesbian lover died,False,True,1.5021516339911614
This is so great.,fifth grade,False,True,0.7332549349957844
You wanna explain that?,the want explain that,False,True,0.8607734410034027
"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",i mean woman because when i was growing up you know my dad left and my mother died and my stepfather went to jail so i barely had enough pieces of parents to make one hallway,False,True,2.271401537989732
And here's this little baby who has like three whole parents who care about it so much that they're fighting over who gets to love it the most.,here's this little baby who has like three whole parents who care about it so much that they're fighting over who gets to level the most and it's not even born yet it's just,False,True,2.0345455300121102
And it's not even born yet.,that's not even born yet it's just,False,True,0.8042811189952772
"It's just, it's just the luckiest baby in the whole world.",this is the luckiest baby in the whole world,False,True,0.9842514610063517
"I'm sorry, you were fighting.",i'm sorry you were fighting,False,True,0.6036507090029772
"Okay, it's a typical New York City apartment. Two girls are just hanging out.",the gets a typical new york city apartment two girls ages hang it up,False,True,1.2798139649967197
"Hi, how are you doing Kelly?",hi how are you doing kelly i'm doing just fine,False,True,0.8756530230020871
"I'm doing just fine! God, Tiffany, you smell so great!",god tiffany you smell so great,False,True,0.9355758400051855
It's my new perfume. Why don't you come closer where you can,it's my new perfume what did you come closer where you can really appreciate,False,True,1.1983767189958598
"Oh, y'know Joey, you are sick!",oh and you know joey you are,False,True,1.0201126180036226
This is disgusting!,there's just,False,True,0.4367981490067905
I'm not reading this!,the,False,True,0.5574760979943676
What?! Wait-wait-wait! The handsome man was about to enter!!,when we wanted the handsome man was about to enter,False,True,1.55912676898879
"All right, I'll give you this, Mr. Peanut is a better dresser.",they give you this mr peanut is a better dressed,False,True,1.225710116996197
"I mean he's got the monocle, he's got the top hat...",i mean it's get the monaco is get the top,False,True,0.8650200990086887
You know he's gay?,you know he's gay,False,True,0.8095738140109461
I just wanna clarify this: are you outing Mr. Peanut?,i just want to clarify this are you outing mr piano,False,True,1.3249003040109528
"Danielle! Hi! Uh- everybody, this is Danielle, Danielle, everybody.",chandler danielle hi everybody this is danielle danielle everyone,False,True,1.4075878849980654
Hi. Hi.,hi,False,True,0.3440880800044397
What are you doing here?,what are you doing here while i've been calling,False,True,0.9705671679985244
"Well, what?",what what,False,True,0.45463852099783253
What?,one,False,True,0.30165532299724873
What is it?,is it did,False,True,0.46959646299364977
That she left you?,the left you,False,True,0.38434442499419674
That she likes women?,that she like,False,True,0.3937612529989565
That she left you for another woman that likes women?,women that she left you for another woman the likes women,False,True,0.9146459039911861
"Little louder, okay, I think there's a man on the twelfth floor in a coma that didn't quite hear you...",little louder okay i think there's a man on the twelfth floor in a coma who didn't quite hear you,False,True,1.4079614950023824
Then what?,then what,False,True,0.5661624759959523
My first time with Carol was...,my first time with currently,False,True,1.0365404080075677
What?,what,False,True,0.3207903139991686
It was my,that was my first,False,True,0.8562988319899887
With Carol?  Oh.,with cal,False,True,0.4075054800050566
"So in your whole life, you've only been with oneoh.",so in your whole life you only do with one,False,True,1.179125809998368
"Whoah, boy, hockey was a big mistake! There was a whole bunch of stuff we could've done tonight!",oh boy hockey was a big minister that there's a whole bunch of stuff we got it done tonight,False,True,2.2007242969993968
Hi. Where is everybody?,there's everybody,False,True,0.745098090992542
"Oh, its already closed, Chris gave me the keys to lock up-what is wrong?",it's already closed chris gave me the keys to locker what is wrong,False,True,1.1492655949987238
"My marriage, I think my marriage is um, is kinda over.",mary i think my marriage is i'm kind of over now why,False,True,1.3722276790067554
Oh no! Why?,now why,False,True,0.5376987729978282
"Cause Carols a lesbian.  And, and Im not one. And apparently its not a mix and match situation.",because carols a lesbian and and i'm not one but apparently it's not a mix and match situation,False,True,1.9545677610003622
"Oh my God! I dont believe it! Oh, you poor bunny.",guy i don't leave your it apart neat,False,True,1.6463336989982054
Im an idiot.,i'm an idiot,False,True,0.5827540899917949
"I mean shoulda seen it, I mean Carol and Id be out and shed, shed see some beautiful woman, and, and shed be Ross y'know look at her, and Id think, God, my wife is cool!",carola beyond she'd she'd see some beautiful woman and should be right to own look at her and i think,False,True,1.9795424490002915
"Aw! Hey, do you think that Susan person is her lover?",he do think that susan person as or lever,False,True,1.0921037889929721
"Well, now I do!!",oh wow i do on,False,True,0.763553832002799
Im sorry.,,False,True,0.27979494200553745
Seven years.,seven years,False,True,0.6329949239880079
"I mean weve been together seven years, shes the only woman whos ever loved me, and the only woman Ive-Ive ever....",we've been together seven years she's the only woman is overwhelmingly the only woman on a river,False,True,2.1193719599978067
"Aw, God Ross. Oh.",adam,False,True,0.4557441640063189
Ill do it.,i'll do it no you won't,False,True,0.5704214760044124
No you wont.,,False,True,0.2208133810054278
"Look he knows he did a terrible thing and I believe him, hes sorry.",he knows he did a terrible thing and believe me sorry but you go more powers you to me,False,True,1.5288573190046009
"But,  youve got one more apology to make, all right, youve got to apologize to Mary-Angela.",sorry would you go more apology to make right your apologize to marry angel,False,True,1.342000155011192
"Okay, absolutely!",okay absolutely,False,True,0.6316847590060206
All right.,right,False,True,0.3974102679931093
Youve got it.,,False,True,0.4537770259921672
"Cookie, now you can punch him!",now you could watch,False,True,0.6717840490018716
What?!,the,False,True,0.2869454400060931
"All right, that's it, I quit.",i that's it i quit,False,True,0.5615355530026136
What? I didn't say anything.,i didn't say anything,False,True,0.7142490959959105
"Yeah, but this  isn't the face of a person who trusts a person.",yeah but this isn't the face of a person who trusts a person,False,True,1.0213183089945232
"Ok, this  is the face of a person who, you know, doesn't trust a person.",this is the face of a person new you know doesn't trust a person,False,True,1.23707612400176
"I'm sorry. I'm sorry, Phoebe. It's just a little shorter than what we had discussed.",i'm sorry sorry deviates i spoke just a little shorter than what we had discussed,False,True,1.3764874400076224
Would you relax? I know what I am doing. This is how he wears it.,would you relax i know what i'm doing this is how he wears it,False,True,1.2661756080051418
Julie.,julie,False,True,0.49862458699499257
What?!,one,False,True,0.31198949000099674
Jody!,jody,False,True,0.4934264520124998
You were with Julie?,you are with julie luck,False,True,1.1222551639948506
"Look, when it started I was just trying to be nice to her because she was my brother's girlfriend.",when it started i was just trying to be nice to her because she was my brother's girlfriend,False,True,1.3654628660005983
"And then, one thing led to another and, before I knew it, we were...shopping.",and then one thing led to another and before i knew it we were,False,True,1.1060477060091216
Oh. Oh my God.,oh my god,False,True,0.5456965390039841
"Honey, wait. We only did it once. It didn't mean anything to me.",wait we only get it why you get mean anything to me,False,True,1.6918655749905156
"Yeah, right.  Sure!",yeah right really,False,True,0.6707023320050212
"Really, Rachel, I was thinking of you the whole time.",rachel i was making of view the whole time,False,True,0.9429386499978136
"Look, I'm sorry, all right.",i'm sorry right,False,True,0.7938479559961706
I never meant for you to find out!,i never meant for you to find,False,True,0.6743051320081577
"Oh, please, you wanted to get caught.",and again,False,True,0.6028210369986482
That is not true!,,False,True,0.33936825599812437
"Oh, so you just sort of happened to leave it in here?",so you just sort of happens a leave,False,True,1.1698747540067416
Did it ever occur to you that I might just be that stupid?,i just mean that stupid,False,True,0.8260325970040867
"Ok, Monica. I just have to know one thing. Did you go with her to",okay market i just have to know one thing did you go with her to bloomingdales,False,True,1.346168238989776
Yeah!,there's the father yeah,False,True,0.7464416660077404
I cant say.,i can't say,False,True,0.5599220320000313
Why?!,my life,False,True,0.4787944260024233
Why not?,the what,False,True,0.500714165988029
I cant say because hes famous.,i can't say because he's famous,False,True,0.8509151070029475
"Oh my God, who is it?!",oh my god who isn't,False,True,0.6934445929946378
"Phoebe, come on, you have to tell us.",the one you have to tell us,False,True,1.0851102739979979
"Okay, okay. Its James Brolin. James Brolin is the father of my baby.",okay okay it's james brolin james well and is the father of my baby,False,True,1.5380793469958007
As in Barbara Streisands husband James Brolin?,barbra streisand husband james,False,True,1.1650367719994392
What?! Well he never said that to me!,what we never said that to me,False,True,1.0233280190004734
In,in this life phoebe,False,True,0.7948906329984311
"Oh, this life! Oh okay no, Chandler's is worse.",this life oh okay no chandler's is worse,False,True,0.9697708129970124
"Man, it must be so cool remembering stuff like that! I don't have any past life memories.",there must be so cool remember and stuff like that and i'm past life memories,False,True,1.3171415490069194
Of course you don't sweetie. You're brand new.,course you don't sweetie your brand new,False,True,1.1327982600050746
I know Monica's worst Thanksgiving.,i know is worse thanksgiving,False,True,0.775447220003116
"Oh, let's not tell this story.",let's not tell the story,False,True,0.672839220991591
"Oh, come on!",obama,False,True,0.6564822249929421
"Oh no, I know! I know! It's the one where Joey got Monica's turkey stuck on his head!",i know i know it's the one where do we got monitors turkey stuck on his head,False,True,1.4293747760093538
What?! Joey got a turkey stuck on his head?!,what what fights jolly got it hurts he's got his head,False,True,1.4802241370052798
"Hey, it's not like it sounds.",it's not like it,False,True,0.5483766999968793
It's,sounds,False,True,0.4334955450030975
"Wendy, we had a deal!  Yeah, you promised! Wendy! Wendy! Wendy!",when did we had a deal yeah you promised,False,True,1.007095120003214
Who was that?,there's that,False,True,0.6555360870115692
Wendy bailed. I have no waitress.,when the bail i i have no waitress,False,True,0.8149619080068078
Oh... that's too bad. Bye bye.,that's too bad either,False,True,1.3025409889960429
Ten dollars an hour.,ten dollars an hour,False,True,0.5799760009977035
No.,,False,True,0.27323670299665537
Twelve dollars an hour.,twelve dollars an hour,False,True,0.6311732020112686
"Mon. I wish I could, but I've made plans to walk around.",i wish i could but i've made plans to walk around,False,True,1.1319873869942967
"You know, Rachel, when you ran out of your wedding, I was there for you.",when you ran out and your wedding i was there for you,False,True,0.8561487789993407
"I put a roof over your head, and if that means nothing to you...  twenty dollars an hour.",i put a roof over your head and if that means nothing to you twenty dollars an hour,False,True,1.5465639079920948
Done.,that,False,True,0.48453379501006566
"The reactors gonna blow in three seconds, were never gonna make it!",the three minutes till the reactor blows we're never going to make it,False,True,1.0745465599902673
