origin,heard,identical,read,time_transcription
"You sick freak, who does that? I can't believe I had a crush on    you!",you think free cool. That I can't believe I had a crush on you,False,True,1.7339645949978149
Did you hear that? Kori Weston had a crush on me!!,did you hear that,False,True,0.9088246410101419
Well do a quick check.,Bridgewater quickchek,False,True,1.1228713980090106
Okay.,okay,False,True,0.4067558230017312
"So, eight days late huh?",8 Days Later,False,True,0.6097084039938636
Yeah.,,False,False,0.2038504169904627
You must be a little uncomfortable.,you must be getting a little,False,True,0.5098017340060323
"Eh, just a tad.",add,False,True,1.0197094959876267
"Youre about 80 percent effaced, so youre on your way.",so you're on your way,False,True,0.7130932180007221
It still could last a little while longer.,it still could last a little while,False,True,0.6094580069911899
If youre anxious there are a few ways to help things along.,so you're on your way,False,True,1.4117551809904398
Do them!!,you're anxious there are few ways to help,False,True,0.9104410430009011
"Actually, theyre things you can do. Just some home remedies, but in my experience Ive found that some of them are quite effective.",home remedies are very,False,True,1.3125822840083856
"Well, we are ready to try anything.",well we are ready to try anything,False,True,0.6092962590046227
"Okay, theres an herbal tea you can drink.",okay there's an herbal tea,False,True,0.8114531940082088
Okay.,,False,False,0.3708610229950864
What is wrong with Emma?,what is Ramadan,False,True,0.947953074995894
"Oh she misunderstood, she thought she was moving to Tulsa.",what is Ramadan,False,True,1.323235381001723
Anytime you're ready.,anytime you ready,False,True,0.7098589189990889
"Ok, ok, here we go.",okay okay here we go,False,True,0.7064947890030453
"Ok, where am I talking to, here?",okay where am I talkin to hear I mean,False,True,0.7055848259915365
"I mean, uh, well, there is one way that seems to offer a certain acoustical advantage, but...",well there is one way that seems to offer a certain acoustical Advantage but,False,True,0.9106936650059652
Just aim for the bump.,for the bump,False,True,0.5064873190131038
"Ok, ok, ok, ok, here goes.",okay okay okay okay,False,True,1.2126083609909983
"You know, I, you know, can't do this.",I can't do this,False,True,0.5047920139913913
"Uh, this is too weird.",this is It's too weird,False,True,1.0144285300048068
I feel stupid.,,False,False,0.40596841600199696
"So don't do it, it's fine. You don't have to do it just because Susan does it.",like I don't do it it's fine you don't have to do it just because Susan doesn't,False,True,1.1139403580018552
"Hello, baby. Hello, hello.",,False,False,0.8104256609949516
"Oh, hi. Its Mark.",,False,False,0.6071152549993712
Easy. Easy. You have to go to the hospital. Okay?,easy easy you have to go to the hospital okay,False,True,1.6265264289977495
"Okay, I do.",okay I do,False,True,0.29866890799894463
Okay.,,False,False,0.2628057769907173
I really do.,,False,False,0.45146679699246306
"Okay, Im gonna get your coat and then Ill-Ill put you in a cab.",get your coat and then I'll put you in a cab okay,False,True,0.7102336249954533
"Okay. Oh wait, wait-wait, youre not gonna come with me?",you're not going to come with me,False,True,0.712623587998678
Of course I am. I just have to make a call.,of course I am I just have to make a call,False,True,0.9128660360001959
Okay.,,False,False,0.308215838012984
Okay?,,False,False,0.22499909398902673
Thank you.  Oww!!!! God!,,False,False,1.1992065109952819
"What?! I wh-, whats wrong?",,False,False,0.40588506100175437
"Im sorry, I just cant go to the hospital lookin like this.",sorry I just can't go to the hospital looking like this,False,True,0.7093393880059011
"Pete Becker is circling the ring now. It looks like, hes just trying to feel him out. Oh, Bruiser is just...",Pete Peppers person to ring now looks like he's just trying to feel them out Bruiser,False,True,2.1397509289963637
"Run! Run you crazy, rich freak!",ronja crazy Rich freak,False,True,0.6092538510129089
"Oh, I cant watch this.",,False,False,0.40559884000686
"Check it out, hes winning!  Petes winning!",,False,False,0.5105390730022918
Really?!,,False,False,0.4083032449998427
No-o-o!!,,False,False,0.11511072599387262
"Uh-oh, Bruiser has Becker on the canvas and is going for his favourite area.",who's favored area,False,True,1.308302006989834
Oh! Oh!,,False,False,0.2972457400028361
"Wait, if thats his favourite area, why is he being so mean to it?",area why is it being so mean to it,False,True,1.3294548919948284
"Well, this is ironic.",,False,False,0.40772788001049776
"Of your last two boyfriends, Richard didnt want to have kids, and from the looks of it, now Pete cant.",,False,False,0.9092419639928266
"Dude, you dont have to brag! We got nothing here!!",dude you don't have to brag we got nothing here,False,True,0.8125111580011435
Should we tell Rachel theres an empty private room right next door to hers?,,False,False,0.9136750720062992
"We could, or we can have sex in it.",we could or we can have sex in it,False,True,0.6068198639986804
"Well let me think about that, while I remove my pants!",I think about that,False,True,0.6075613010034431
I thought I was a complete idiot.,thought it was a complete idiot,False,True,0.8098105620010756
"Hey, Im with you. He even asked me if I thought youd go out with him.",thought it was a complete idiot I thought you'd go out with him,False,True,1.2123166140081594
"Oh! Oh, I think Im gonna throw up a little bit. What did you say?",,False,False,0.8082856010005344
I said no.,what did you say,False,True,0.5083684199926211
What?!,,False,False,0.24177686900657136
What? II just figured since youre pregnant youre not gonna be seeing people.,but I just figured since you're pregnant you're not going to be seeing people,False,True,1.669161276993691
"Okay Joey, first of all Kash Ford is not people. Second of all, what did he say when you told him I was pregnant?",okay Joey,False,True,0.5255149549921043
I didnt tell him. I didnt know if you were telling people. This is back when I thought Kash was still people.,I didn't tell him I didn't know if you were telling people this back when I thought cash was still people,False,True,1.4868317799991928
"Good-good, dont tell him. Dont tell him. Just have him call me okay?",,False,False,0.5437782569933916
"Rach look, I really dont think thats such a great",ratchet but I really don't think that's a,False,True,0.6104716889967676
"Okay, you go do it! Ill come back to that set! Ill meet more actors! Ill meet em all!",,False,False,0.9106266920134658
"Ohh, here you are. I was looking for you before. Joshuas gone so you and Emily are free to go.",oh there you are looking for Joshua's gone so you and Emily are free to go,False,True,0.9087019589933334
Thats okay.,okay,False,True,0.6109447769995313
"Shes still in there enjoying her fake party and uh, its too late to do any of the things I had planned, so",she's still in there enjoying her fake party and too late to do any of that stuff I had planned,False,True,1.8278538660088088
Ah! Ah! I forgot my jacket!,,False,False,0.5058342150005046
You tell them to wait!,,False,False,0.609756710997317
Okay. Wait! Wait!,,False,False,0.8122808639891446
Emily.,,False,False,0.6102486700110603
Oh no-no-no! Oh-no!  No! No! Emily!,nununu,False,True,1.5166427369986195
Hey. Call me when you get there. Okay?,call me when you get there,False,True,0.7115978509973502
Okay.,,False,False,0.4071520940051414
I know. You're the guy who wouldn't chip in for the handyman.,I know you're the guy who wouldn't ship into the handyman,False,True,0.8111800960032269
Nevermind!,nevermind,False,True,0.35068842400505673
"No, I-I actually thought it was unfair the way everyone reacted. I mean you had just moved in.",I actually thought it was really unfair the way everyone reacted when you had just moved in,False,True,1.685268189990893
Jen.,,False,False,0.5062312119989656
"Jen, I know this may sound a little But uh, would you maybe wanna grab a cup of coffee sometime, or",play sound a little coffee sometime,False,True,1.4127276130020618
Sure! That would be nice.,that would be nice,False,True,0.7122589490027167
Umm?,,False,False,0.3037605620047543
Oh! My number is on there.  Give me a call.,my numbers on there give me a call,False,True,0.8123196079977788
I will give you a call.,I will give you a call,False,True,0.5040727779996814
I'll see you later.,,False,False,0.5086153610027395
Okay!,okay,False,True,0.2962435969966464
I forgot my paper.,forgot my paper,False,True,0.5149536320095649
"Here we go. Okay, brace yourselves.",here we go,False,True,0.9145734589983476
What?,hey Brittany,False,True,1.1207384579902282
Okay.,,False,False,0.407670100001269
Ow!,,False,False,0.37858869100455195
Arent you gonna go?,,False,False,0.3224138950026827
No. Thank you.,,False,False,0.41476826200960204
"No, Rachel never pees in public restrooms.",no regular herpes and public restrooms,False,True,0.8131968490051804
"Well, they never have any paper in there y'know. So my rule is no tissue, no tuschy.  Well, if everybodys going.",well they never have any paper in there you know so my role is,False,True,4.1704843119950965
"No, y'know what dont close it  cause the... keys...are in there.",,False,False,0.7109516349883052
"Oh, no-no-no-no-no-no!!",,False,False,0.7134343170037027
Whats going on?,,False,False,0.40720536799926776
My lighters in there!,,False,False,0.5071178380021593
I promise.,,False,False,0.4069293399952585
"Although, dont feel like you cant visit.",although don't feel like you can't visit,False,True,0.5131498459959403
"Hey, is, is, is Chandler here?",,False,False,0.8065431470022304
"No, no hes not.",no no he's not,False,True,0.6142404730053386
"You guys, Joey just saw Janice kissing her ex-husband.",can we just put kissing her ex-husband,False,True,1.3212591070041526
"What?  So what are you going to do? I mean how, how are you going to tell Chandler?",what are you going to do I mean how you going to tell Chandler,False,True,1.3209641949943034
"Well, I was thinking about that and I, I think the best way would be, to not.",I was thinking about that and I think the best way would be to not,False,True,0.8088355750078335
"Joey, you cant keep this to yourself, if you know about this, you have to tell him.",,False,False,0.6061707910121186
"Itll kill him. I mean itll, itll just kill him.",it'll kill him I mean,False,True,0.8104553839948494
"Well, you could wait til I go to the dentist, maybe",wait till I go to the dentist,False,True,0.7142822979949415
"Hey, what are you doing here?",hi what are you doing,False,True,0.5064648789993953
"Well, oh just ah, I was just wondering, when you and I split up, did you get the tape that was half the last episode of",I'm just wondering what the last episode,False,True,1.7258402240113355
"Ah yeah, but now its Susan and me in Mexico and the hostages coming home.",Mexico and the coming home,False,True,0.917739887998323
Wheres Ben?,,False,False,0.40660402600769885
Hes sleeping.,,False,False,0.5065055020095315
"Ahh.  Ooh, is this a ah, is this a bad time?",it's bedtime,False,True,1.4229208910110174
"Umm, yeah, actually, Susans gonna be home any minute, its kinda an anniversary.",I have an anniversary,False,True,1.1153123139956733
"Oh! I thought you guys got married in uh, January?",I thought you guys got married in the January,False,True,0.40333180299785454
Its not that kind of anniversary.,different kind of anniversary,False,True,0.5063340119959321
Ah!  Oh.,,False,False,0.4015144270088058
Sooo!! Anyway...,anyway,False,True,0.8128982029884355
Where are we gonna find a tiny little hat?,,False,False,0.8066693370055873
"Oh, oh, oh, Ill get Rainy Day Bear!!",,False,False,0.507490076997783
"Because hell know what to do?  Oh my God, youre a genius!",what to do,False,True,0.7061861859983765
"Oh God, oh God, its sowed on though.",,False,False,0.5055943600018509
Give it. Give it.,,False,False,0.5063687330111861
Okay.,,False,False,0.40392073900147807
Oh!!,,False,False,0.30583325600309763
"Oh, its just like a bloodbath in here today.",Chicago bloodbath here today,False,True,1.5265913229959551
Please. This is so your fault.,call,False,True,0.9122787139931461
"How, how is this my fault?",,False,False,0.12592857598792762
"Look, Carol never threw me out of a room before you came along.",never threw me out of the room before you came along,False,True,0.5803381590085337
"Yeah? Well, there's a lot of things Carol never did before I came along.",what does a lot of things Carol never did before I came along,False,True,0.7141222429927438
"Hey, hey, ok, all right, that's it!",,False,False,0.9106453209969914
Get in here.,,False,False,0.3018628279969562
Come on.,,False,False,0.4064252440002747
"My god, you guys, I don't believe you.",I don't believe you,False,True,0.8088834419904742
There are children coming into the world in this very building and your negative fighting noises are not the first thing they should be hearing.,children coming into the world in this very building and your negative fighting noises are not the first thing they should be here,False,True,1.4190127960027894
"So just stop all the yelling, just stop it!",,False,False,0.6083417670015479
"Yeah, Susan.",,False,False,0.5061756040086038
"Don't make me do this again, I don't like my voice like this.",don't make me do this again I don't like my voice,False,True,0.5039633879932808
"Ok, who wants to hear something ironic?",okay,False,True,0.609721096989233
"Oh! Here it is!  Ooh, Joey! Why did you sign it, ""Son of a bitch?""",why did you find a son-of-a-bitch,False,True,1.1151683479984058
I didnt do that! Who wouldve done that?!,I didn't do that,False,True,0.6056815850024577
Son of a bitch!,,False,False,0.4627692509966437
"Okay, maybe ask this guy.",okay maybe I just died,False,True,0.6503443049878115
"Oh, did I not mention? Carl is a guy I hired to be my identical twin for a medical research project.",how did I not mention project,False,True,2.5422589750087354
"Yknow sometimes the good ideas are just right in front of you, arent they?",you know sometimes the good ideas are just right in front of me are they,False,True,1.0159966740029631
"Okay, I know it sounds crazy, but I think it might work. Yknow? The only problem is, Carls acting is",I know it sounds crazy but I think it might work,False,True,2.135767601997941
The,the only problem,False,True,0.5067298509966349
"Yeah, hes the reason I didnt get that big",yeah he's the reason I get that big Minute Maid commercial couple years ago remote,False,True,1.0155157179979142
"Hey, uh can I get a little piece of that cake?",,False,False,0.6081228839902906
Pizza!! We like Pizza!! Get out!!!,Pizza we like pizza,False,True,0.8116975180018926
"Hey Monica, theres a customer who wants to complement the chef, should I let him in?",hey Monica,False,True,0.709026458003791
"Sure, I love this part!",Samurai London fart,False,True,1.0177454899967415
Come on in.,,False,False,0.8123492090089712
"Really? In the moment, I really wanted to kiss you too. In the moment.",,False,False,1.4176346010062844
"In the moment, yeah.",in the moment,False,True,0.5101389810006367
But only in the moment. So do ya wanna kiss again?,my kids again,False,True,1.4207419680024032
"Sure, New Years Eve is only two weeks away. Can you wait?",weeks away,False,True,0.7075984950060956
No.,no,False,True,0.5089248289878014
Me neither.,me neither,False,True,0.8159148480044678
"3, 2,",free,False,True,0.6092194189986913
"Joey, you dont have to count down every time we kiss.",you don't have to count down every time we kiss,False,True,0.5103952319914242
"Uh, yeah, okay. Except I sorta felt like I needed a couple of seconds to get ready.",Septiceye,False,True,1.1166869880107697
Alright. Phoebe?,,False,False,0.5082930920034414
"Okay, okay.",okay,False,True,0.2836313580046408
"If I were omnipotent for a day, I would want, um, world peace, no more hunger, good things for the rain-forest...And bigger boobs!",if I run diffident 4-day I would want World Peace no more hunger good thanks for the rainforest and bigger boobs,False,True,1.8376667319971602
"Yeah, see.. you took mine. Chandler, what about you?",so you took mine,False,True,1.1131509050028399
"Uh, if I were omnipotent for a day, I'd.. make myself omnipotent forever.",omnipotent for a day I make myself omnipotent,False,True,0.8102925099956337
"See, there's always one guy.  ""If I had a wish, I'd wish for three more wishes.""",say there's always one guy by the wish I wish for three more wishes,False,True,1.4199799619964324
"Hey Joey. Hi. Hey, buddy.",,False,False,0.6100924659986049
"Hey, Joey, what would you do if you were omnipotent?",hey Joy what would you do with your,False,True,0.7112301089946413
Probably kill myself!,how to kill myself,False,True,0.5066646070044953
..Excuse me?,excuse me,False,True,0.5086561930074822
"Hey, if Little Joey's dead, then I got no reason to live!",Little Joey's dad that I got no reason,False,True,0.8116982469946379
"Joey, uh-",Joey omnipotent,False,True,0.8141166959976545
You,you are,False,True,0.6145961839938536
Im sorry.,Siri,False,True,0.49527819400827866
"Joey, onstage!",Joey on stage,False,True,0.6076189599989448
Well can you at least stay to the end of the play?,who created Winnie the Pooh,False,True,1.3227244909940055
"I mean, Ill go to the airport with ya, I-I wanna say good bye.",I'll go to the airport with you I Want to Say Goodbye,False,True,1.3223977640009252
Where are you Vic?,Vic,False,True,0.7106210479978472
Flights in an hour. I-I gotta go.,I got to go,False,True,0.8118221559998346
Vic! Vic!,,False,False,0.2602824670029804
In a minute!!,animated,False,True,1.1608042620064225
So this is it? Victor?,Victor,False,True,1.0170254800032126
"Yeah, I guess it is.",yeah I guess it is,False,True,0.71407201999682
"Listen, I ah, I gotta say good bye, and-and I gotta say it quick cause this is killing me.",I got to say goodbye and I got to stay quick cuz it's killing me,False,True,1.8185673629923258
"One thing you gotta know, is that I will never forget you.",one thing you got to know is that I will never forget you,False,True,0.7059604399983073
"But, youve got things you have to do now, and so do I.",but you got things you have to do now and so do I,False,True,0.7018808210123098
"And so Im gonna get on this spaceship,  and Im gonna go to Blargon 7 in search of alternative fuels.",and so I'm going to get on this spaceship,False,True,2.2236216299934313
"But when I return, 200 years from now, youll be long gone.",but when I return to hundred years from now you'll be long gone,False,True,0.9048463439976331
But I wont have aged at all.,but I want to be aged at all,False,True,0.5043045130005339
"So you tell your great-great-granddaughter to look me up, because Adrienne, baby, Im gonna want to meet her.",but you tell your great-great-granddaughter to look me up because Adrian baby I'm going to want to meet her,False,True,2.429262713994831
"So long, Vic!",,False,False,0.609117205007351
Nooo Way! The most romantic song ever is,no way the most romantic song ever was The Way We Were,False,True,0.9088421460037353
"See, I-I think that one that Elton John wrote for, um, that guy on",see I think the one that Elton John wrote for that guy who's the Boss,False,True,1.1159140289964853
"What song was that, Pheebs?",what song is this,False,True,0.6090481410064967
Hi Monica!,harmonica,False,True,0.8147269690089161
Hey Mon!,,False,False,0.40690756900585257
Hey Mon!,,False,False,0.4070073240000056
"Oh my God, has she slept at all?",oh my God it all,False,True,0.7080049329961184
Nope.,pictures of it all,False,True,0.6088212699978612
"No, it's been three nights in a row.",no it's been three nights in a row,False,True,0.6163450349995401
"Yeah, she finally stopped crying yesterday, but then she found one of Richard's cigar butts out on the terrace, so.",she finally stopped crying yesterday but then she paint want to Richard,False,True,2.1331892239977606
"Oh, okay that explains it.",okay that explains it I got a call at 2 in the morning,False,True,0.9125442710064817
"I got a call at two in the morning, but all I could hear was, like, this high squeaky sound, so I thought okay its like a mouse or a opossum.",okay that explains it I got a call at 2 in the morning and all I could hear was like this High squeaky sound so I thought,False,True,1.412712465011282
But then I realized where would a mouse or a opossum get the money to make the phone call.,I realized like okay where would a mouse or possum get the money to make the phone call,False,True,1.6223336669936543
"So uh, man, are you gonna go to the play with me tonight?",so while managing to go to the play with me tonight,False,True,0.7094278860022314
"Yknow what, I dont know how comfortable I am going to see how hot the sex is between some guy and your girlfriend.",I don't know how comfortable I am going to see how hot the text is between some guy and your girl,False,True,1.216524802002823
"Yeah, I know but",yeah I know but,False,True,0.508493509987602
"Oh no-no-no, Im there.",,False,False,0.4072802289883839
Hey!,hey,False,True,0.40657177500543185
Hey Mon! Want some pancakes?,hey I'm on the pancakes,False,True,0.6050267509999685
You made pancakes?,what's pancakes you made pancake,False,True,0.5072443969984306
Yep! Grab a plate.,yep shadowplay,False,True,0.8144349139911355
"No-no, stay right there.  Gettin closer.",10-day weather,False,True,1.2162595090048853
"Okay, okay, but dont worry, because we also have cereals, muffins, waffles,",okay okay but don't worry because we also cereals muffins waffles,False,True,0.7067142919986509
"Listen also were uh, were watching the game here Saturday night, if people want to come over.",watching the game,False,True,0.7099173530004919
Oh yeah!,,False,False,0.4062145569914719
"Yes, if the foxhole was lined with sandwiches.",the Foxhole was lined with sandwiches,False,True,0.9150067409937037
"Yeah, hero sandwiches.",yeah hero sandwiches,False,True,0.5065685029985616
Well you all know that I'm a pacifist so I'm not interested in war in any way.,and you all know that I'm a pacifist or not interested in war and anyway,False,True,1.628928038990125
"When the revolution comes, I will have to destroy you all.",but you know what when the revolution comes I will have to destroy you all,False,True,0.8119325169973308
Not you Joey.,nitrogen,False,True,0.6101179520046571
Oh my good God.,oh my good God,False,True,0.5088333439925918
"Hey! Continuing the countdown of your favorite meals. Tonight, No. 3, macaroni and cheese with cut up hot dogs.",hey continuing the countdown of your favorite meal and I number three macaroni and cheese with cut up hot dog,False,True,1.5264394480036572
"Look, you have done enough! Okay? You have to stop this now.",you have done enough okay you have to stop this now,False,True,0.8135544870019658
"I will! But not tonight. For dinner music, I thought we could listen to that tape you made me.",not tonight for dinner music I thought that you made me,False,True,1.3168861390004167
"Oh, the mixed tape.",all the mixtape,False,True,0.6097439830045914
The Way You Look Tonight,,False,False,0.5056221249978989
You are just the sweetest.,you are the sweetest,False,True,0.6068658510048408
Hey!,,False,False,0.30017594499804545
Hey!,,False,False,0.3407111120031914
"Hey, guess what Im doing tonight.",I'm doing tonight,False,True,0.37467256899981294
What?,,False,False,0.292116751006688
Im checking out the restaurant with Pete.,checking out the restaurant with beef,False,True,0.7227655040042009
"Ohh, Monica, I am so excited for you.",Monica I am so excited for you,False,True,1.1194436950027011
"So honey this uh, this threesome thing umm, I mean how-how are you gonna start to find",oh honey this threesome thing,False,True,1.719567812004243
"Ooh, actually Ive been making a list of all the women I know who might be into doing this!",actually I've been making a list of all the women I know who might be into doing them,False,True,0.8119415660039522
"Oh.  Wow!  Huh.  Boy!  Well, someones been doing their homework.",oh wow,False,True,1.7173564539989457
"Yeah. Ooh, and I know Gail Rosten is in there twice, but she is so",oh and I know Gill rocks and isn't there tonight,False,True,1.3221150970057352
"Oh, I know.  Yknow, just-just talking about it is getting me kinda",I know you know,False,True,1.929586049009231
"Oh, me too.",,False,False,0.916699913010234
"and then, we couldve gone from the ceremony to the reception with you in the sidecar!",in the Sidecar,False,True,1.1129870120057603
"Ross, it just wouldnt have been feasible.",just wouldn't have been feasting,False,True,0.507383917007246
But having a dove place the ring on your finger wouldve been no problem?,,False,False,1.013992057996802
It was really fun being married to you tonight.,tonight,False,True,0.6093371259921696
"Yeah! And! And, it was the easiest 400 bucks Ive ever made.",Newsies,False,True,0.7098129789956147
"Okay Ross, can I uh, can I ask you something?",can I have I ask you some,False,True,0.8124151980009628
Yeah.,,False,False,0.40716197100118734
"That proposal, at the planetarium",The Proposal at the planetarium,False,True,0.7113199570012512
"I know, I know it was stupid.",I know I know it's so stupid,False,True,0.9168044560065027
Are you kidding?!,are you kidding,False,True,0.4068798839871306
"With the, with the lilies, and-and the song, and the stars!",what's up with the lilies in the in the song and the Stars,False,True,2.344221153005492
It wasreally wonderful!,really wonderful,False,True,0.8099205470061861
Did you just make that up?,you just make that up,False,True,0.5099379629973555
"No, actually I thought about it when, when we were going out.",actually I thought about it when we were going out,False,True,0.6070868490060093
"Its how I imagined I uh, I would ask you to marry me.",do imagine I would ask you to marry me,False,True,0.7072824170027161
"Well, that wouldve been very hard to say no too.",that would have been it would been very hard to say no to,False,True,0.8086584589909762
"Its a good thing I didnt do it, because it sounds like it wouldve been a very expensive wedding.  Okay, good night",so it's a good thing I didn't do it because it sounds like it would have been a very expensive wedding,False,True,2.637656036997214
Goodnight,,False,False,0.23411846900125965
Even if the sidecar had a windscreen so your hair wouldnt get messed up?,,False,False,0.8728949850046774
I will think about it.,,False,False,0.40591337499790825
Thats all Im askin,,False,False,0.4093180000054417
"You guys! It was bananas, cream, and beef! I-I just cannot believe that you ate that so that I wouldnt feel bad!",banana cream and beef and I just cannot believe that you ate that so that I wouldn't feel bad,False,True,2.0287833159964066
"Well actually, I-I didnt eat mine. Its still in the bathroom.",mine is still in the bathroom,False,True,0.8113289789907867
"No it isnt, I ate that.",,False,False,0.3925584240059834
Well we left ours in Monicas bedroom.,,False,False,0.7259635420050472
"Nope, got it and I got yours  too.",,False,False,0.506227748002857
And thats Im so glad theres no problem.,glad there's no problem,False,True,0.5066395179892424
"Thats fine, actually Im on the hiring committee, so therell be at least one friendly face.",that's fine actually I'm on the hiring committee will be at least one friend,False,True,1.3207745469990186
Ohh! Thats great!,,False,False,0.50808416599466
"You know, Junior Miss is where I started. Oh, I had to sleep with the",Noah Junior misses where I started,False,True,1.216630365990568
Really?!,really,False,True,0.40615391300525516
No-ho-ho!,,False,False,0.6090062860021135
Yeah.,yeah,False,True,0.40257027599727735
"I mean, no-no-no-no-no, dont you worry, Im sure with your qualifications you wont need to sleep with some guy to get that job.",,False,False,1.0816868350084405
"Although, I might need some convincing.",although I might need some convinced,False,True,1.3592782789928606
"Well, I, umm",,False,False,0.37989939299586695
"Kidding! God, I feel wild today!",,False,False,0.8339058069977909
Oh my God! Chandler just left though!,,False,False,0.8119707989972085
"Yeah but, maybe its not what we think. Maybe its tell Monica Im sorry Idrank the last of the milk.",yeah but maybe it's not we think maybe if tell Monica I'm sorry I drank the last of the milk,False,True,1.1114736910094507
"Or maybe he-he was writing to tell her that-that hes changed his name, yknow? Tell Monica Im sorry.",BBQ King writing to tell her that Betty painted name you know tell Monica I'm sorry,False,True,2.1303356330026872
I think it means he freaked out and left!,I think it means he freaked out and left,False,True,1.1148839259985834
Dont be so negative! Good God! Isnt it possible that Sorry is sitting in there  right now?!,isn't it possible that sorry,False,True,1.4193293639982585
"Okay. Phoebe, I-I think Ross is right. What are we gonna do?",I think Ross is right,False,True,0.8108751980034867
"LookOkay, Im just gonnaIm gonna have to go find him and bring him back!",okay I'm just going to have to go find him and bring him,False,True,0.6060908359941095
Okay?,okay,False,True,0.29158592299791053
"You-you make sure Monica does not find out, okay?",you you make sure Monica does not find out,False,True,0.7217101730057038
"I will, I will find him.",,False,False,0.6090929339989088
Hey!,,False,False,0.39081701000395697
Hi! Hey!,,False,False,0.21962428800179623
Do you guys know any cute guys?,hey do you guys know any cute guy,False,True,0.7092027170001529
"Well, of course I do! My good friend Joey over here.",of course I do my good friend Joey over here,False,True,0.5054380000074161
"Oh, Im sorry. Thank you Chandler.",I'm sorry thank you Chandler,False,True,0.6062589179928182
"Anyway, theres this big charity ball this weekend and Ralph Lauren bought a table, so I kinda have to go",there's this big charity ball this weekend and Ralph Lauren bought a table so I shouldn't have to go,False,True,1.7290710350062
Whats the charity?,,False,False,0.40143129701027647
"I dont know, something either trees or diseaseRalph mumbles a lot.",no trees or disease dilation house mumbles a lot,False,True,2.136787898998591
Does Ralph mumble when youre not paying attention?,mumbles a lot,False,True,1.2085377430048538
Yeah! Its weird. But the thing is need to find a date.,you're not paying attention but the thing is I need to find a date,False,True,0.9075921259936877
"Well, what kind of guy are you looking for?",but what kind of guy are you looking for,False,True,0.9175562629970955
Hey!,,False,False,0.5087670249922667
What are you guys doing later?,,False,False,0.6098021140060155
"Oh, Rachel and I have appointments to get our hair cut.",do Rachel and I have appointments to get our hair cut,False,True,0.7112208269973053
We do?,,False,False,0.2532690029911464
I want to see what he wants first.,I want to see what he wants,False,True,0.8655943100020522
I just found out that Elizabeths dad wants to meet me.,I just found out Elizabeth dad wants to meet me,False,True,0.7125780329952249
"Wait a minute, hold the phone! Youre not Elizabeths dad?!",hold the phone you're not Elizabeth dad,False,True,1.013915599003667
"Come on guys, I-I really want this guy to like me.",I really want this guy to like,False,True,0.8134625090024201
It-it would really help me out if you guys were here to make me look good.,it would really help me out if you guys could be here to kind of make me look good,False,True,0.6027510159910889
Of course well help! Yeah! Well be here!,make me look good,False,True,0.9138820179941831
Thanks!,,False,False,0.3719700119982008
We know how tough those parent/teacher conferences can be.,has parent-teacher conferences can be,False,True,0.5366424509993521
"Oh, hi! How are you doing?",are you doing,False,True,0.5088643490016693
I'm okay. I gotta go down to the police station and look at mug shots.,okay I got to go down to the police station and look at mugshots,False,True,1.0140239550091792
"Thanks for having me over, you guys.",thanks for having me over you,False,True,0.5058874859969364
Tag?,,False,False,0.5055172349966597
Y-You're going?,thanks for having me over you guys,False,True,0.7075584310077829
"Uh we didn't, uh we didn't get the chance to talk.",we didn't even get a chance to talk,False,True,1.0180485589953605
"Uh, so, where did you say you're from again?",,False,False,0.8124166890047491
Colorado.,Colorado,False,True,0.4069014599954244
"Ah, what good are you.",,False,False,0.5081386139936512
"Look, um, I think we should talk about what happened on the terrace.",look up I think we should talk about what happened on the terror,False,True,0.7085035150084877
Okay.,okay,False,True,0.5081490029988345
"Ah, I-I never should have said what I said.",I never should have said what I said,False,True,0.6091056480072439
Ityknow what?,I'd let you know,False,True,0.407688039005734
It just doesn't matter how I feel.,it doesn't matter how I feel,False,True,0.6106529580138158
"I mean we work together, so nothing could really ever happen between us, and what I would love is just to go to work on Monday, and-and never talk about this again, okay?",we work together so nothing could really ever happen between us and what I would love is just to go to work on Monday and I never talk about this again,False,True,2.023537311994005
"Um, I'm not.",I'm not,False,True,0.6054809900088003
"Oh, god, I knew it, that I freaked you out.",no you didn't,False,True,0.8106526529882103
"No, you didn't. The only thing that freaked me out was you saying that nothing could ever happen between us.",no you didn't only thing that freaked me out with you saying that nothing could ever happen between us,False,True,1.010055831997306
Really?,,False,False,0.5083187830023235
"Yeah, so, please don't fire me for doing this.",yeah so please don't fire me for doing now,False,True,0.8092528189881705
"Get him! GET HIM! Get him! Get- YESSS! Not laughing now, are ya pal!",,False,False,0.9086432330077514
"See buddy, that's all you need, a bunch of toothless guys hitting each other with sticks.",,False,False,0.7090716999955475
Pass it! Pass it!,,False,False,0.813601136993384
He's open!,,False,False,0.30568889698770363
Shoot! Shoot! Shoot!,,False,False,0.6948567719955463
"Hey, look, we're on that TV thing!",,False,False,1.1332626509974943
I am so psyched I kept this chair for myself!,I am so sorry I kept it there for myself,False,True,1.221739870001329
"Yeah, me too.",me too,False,True,0.6075524570042035
"Yeah? Wow! Yknow, that this thing has speakers in the headrest!",wow you don't let this thing had speakers in the head,False,True,0.7090024049975909
No. Really?,really,False,True,0.404600453999592
Yeah! You can hook it up to your TV,hook it up to your TV and you get radio,False,True,0.7113562419981463
My chair heals itself.,my chair heals itself,False,True,0.8139018350047991
